1995,12,31,34,28,0.15,1.8,6,0
1996,1,1,32,25,0.05,0.8,6,0
1996,1,2,24,11,0.01,0.3,6,0
1996,1,3,22,3,0,0,6,0
1996,1,4,23,-8,0,0,6,0
1996,1,5,24,-5,0,0,6,0
1996,1,6,22,-11,0,0,6,0
1996,1,7,20,-1,0.02,0.5,7,0
1996,1,8,27,-10,0,0,7,0
1996,1,9,29,22,0.09,1.5,7,0
1996,1,10,21,2,0,0,7,0
1996,1,11,20,-4,0,0,7,0
1996,1,12,26,-2,0,0,6,0
1996,1,13,41,26,0,0,6,0
1996,1,14,37,24,0,0,6,0
1996,1,15,26,6,0,0,6,0
1996,1,16,34,13,0.02,0,5,0
1996,1,17,41,34,0.20,0,3,0
1996,1,18,58,36,0.18,0,0,0
1996,1,19,49,13,0.15,-1,-1,0
1996,1,20,20,8,0,0,0,0
1996,1,21,28,12,0,0,0,0
1996,1,22,44,25,0,0,0,0
1996,1,23,35,23,0.08,1.0,1,0
1996,1,24,32,18,0.18,1.2,2,0
1996,1,25,21,-4,0,0,2,0
1996,1,26,33,22,0.26,2.0,3,0
1996,1,27,39,20,0.01,0,3,0
1996,1,28,26,4,0,0,3,0
1996,1,29,31,16,0.12,0,3,0
1996,1,30,16,3,0,0,2,0
1996,1,31,12,-12,0,0,2,0
1996,2,1,15,-6,-1,-1,2,0
1996,2,2,7,-11,0,0,2,0
1996,2,3,3,-19,0,0,2,0
1996,2,4,10,-19,0,0,2,0
1996,2,5,19,0,0,0,2,0
1996,2,6,23,-6,0,0,2,0
1996,2,7,39,26,0,0,1,0
1996,2,8,39,31,0,0,-1,0
1996,2,9,44,30,0,0,-1,0
1996,2,10,50,34,0,0,0,0
1996,2,11,44,20,-1,-1,-1,0
1996,2,12,22,10,-1,-1,-1,0
1996,2,13,29,6,0.18,1.8,2,0
1996,2,14,29,6,0.13,1.2,3,0
1996,2,15,27,9,0,0,3,0
1996,2,16,28,-9,0,0,2,0
1996,2,17,27,15,0.02,0.2,2,0
1996,2,18,21,1,0,0,2,0
1996,2,19,39,16,0,0,1,0
1996,2,20,44,31,0,0,-1,0
1996,2,21,40,29,0.09,0,0,0
1996,2,22,30,26,0,0,0,0
1996,2,23,39,26,0.05,0,0,0
1996,2,24,50,26,0,0,0,0
1996,2,25,50,28,0,0,0,0
1996,2,26,38,29,0,0,0,0
1996,2,27,41,30,1.00,0,0,0
1996,2,28,38,19,0.03,0,0,0
1996,2,29,27,12,0,0,0,0
1996,3,1,33,15,0,0,0,0
1996,3,2,31,19,0.06,1.0,1,0
1996,3,3,23,7,0,0,1,0
